2023-07-26 22:41:02 - 41622 - Modified file: /Users/muralikrishnan/Desktop/murali/python_folder/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-26 22:41:02 - 41622 - Deleted file: /Users/muralikrishnan/Desktop/murali/python_folder/learn_modules/dummy_test/.adssad.reet.swpuser: muralikrishnan
2023-07-26 22:41:02 - 41622 - Modified directory: /Users/muralikrishnan/Desktop/murali/python_folder/learn_modules/dummy_testuser: muralikrishnan
2023-07-27 11:19:54 - 44882 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swxuser: muralikrishnan
2023-07-27 11:19:54 - 44882 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swxuser: muralikrishnan
2023-07-27 11:19:54 - 44882 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swpuser: muralikrishnan
2023-07-27 11:19:54 - 44882 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swpuser: muralikrishnan
2023-07-27 11:19:54 - 44882 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swpuser: muralikrishnan
2023-07-27 11:20:07 - 44882 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
2023-07-27 11:20:07 - 44882 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
2023-07-27 11:20:07 - 44882 - Moved file: from /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/rally.oi to /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/rally.oi~user: muralikrishnan
2023-07-27 11:20:07 - 44882 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/rally.oiuser: muralikrishnan
2023-07-27 11:20:07 - 44882 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/rally.oi~user: muralikrishnan
2023-07-27 11:20:07 - 44882 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.rally.oi.swpuser: muralikrishnan
2023-07-27 11:24:42 - 45132 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.old.txt.swxuser: muralikrishnan
2023-07-27 11:24:42 - 45132 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.old.txt.swxuser: muralikrishnan
2023-07-27 11:24:42 - 45132 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.old.txt.swpuser: muralikrishnan
2023-07-27 11:24:42 - 45132 - Deleted file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.old.txt.swpuser: muralikrishnan
2023-07-27 11:24:42 - 45132 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/.old.txt.swpuser: muralikrishnan
2023-07-27 11:24:57 - 45132 - Created file: /Users/muralikrishnan/Desktop/murali/learn_modules/dummy_test/4913user: muralikrishnan
